"subject_type","subject_source","subject_id","predicate","object_type","object_source","object_id","qualifier","remarks"
"recordings","","9066","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","142","",""
"recordings","","9066","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9067","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","142","",""
"recordings","","9067","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9068","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","76","",""
"recordings","","9068","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16581","",""
"recordings","","9069","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","76","",""
"recordings","","9069","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16581","",""
"recordings","","9070","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","99","",""
"recordings","","9070","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16178","",""
"recordings","","9070","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9071","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","81","",""
"recordings","","9071","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16623","",""
"recordings","","9072","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","94","",""
"recordings","","9072","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16002","",""
"recordings","","9072","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9073","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","94","",""
"recordings","","9073","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16002","",""
"recordings","","9073","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9074","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","94","",""
"recordings","","9074","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16002","",""
"recordings","","9074","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9075","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","94","",""
"recordings","","9075","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16002","",""
"recordings","","9075","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9076","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","94","",""
"recordings","","9076","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16002","",""
"recordings","","9076","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9077","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","94","",""
"recordings","","9077","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16002","",""
"recordings","","9077","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9078","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"recordings","","9078","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9079","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","108","",""
"recordings","","9079","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15839","",""
"recordings","","9079","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9080","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","108","",""
"recordings","","9080","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15839","",""
"recordings","","9080","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9081","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","108","",""
"recordings","","9081","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15839","",""
"recordings","","9081","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9082","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","489","",""
"recordings","","9082","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15613","",""
"recordings","","9082","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9083","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","489","",""
"recordings","","9083","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15613","",""
"recordings","","9083","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9084","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","308","",""
"recordings","","9084","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9085","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","308","",""
"recordings","","9085","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15160","",""
"recordings","","9085","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9086","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","308","",""
"recordings","","9086","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9087","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","222","",""
"recordings","","9087","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16127","",""
"recordings","","9087","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9088","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","222","",""
"recordings","","9088","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16127","",""
"recordings","","9088","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9089","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","222","",""
"recordings","","9089","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16127","",""
"recordings","","9089","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9090","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","222","",""
"recordings","","9090","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16127","",""
"recordings","","9090","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9091","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","222","",""
"recordings","","9091","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16127","",""
"recordings","","9091","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9092","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","222","",""
"recordings","","9092","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","16126","",""
"recordings","","9092","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9093","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","75","",""
"recordings","","9094","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","75","",""
"recordings","","9095","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","75","",""
"recordings","","9096","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","334","",""
"recordings","","9096","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9097","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","334","",""
"recordings","","9097","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9098","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","334","",""
"recordings","","9098","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9099","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","547","",""
"recordings","","9099","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15397","",""
"recordings","","9099","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9100","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","547","",""
"recordings","","9100","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15397","",""
"recordings","","9100","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9101","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","242","",""
"recordings","","9101","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9102","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","242","",""
"recordings","","9102","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9103","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","545","",""
"recordings","","9103","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15874","",""
"recordings","","9104","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","545","",""
"recordings","","9104","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15874","",""
"recordings","","9105","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","497","",""
"recordings","","9105","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15300","",""
"recordings","","9105","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9106","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","333","",""
"recordings","","9106","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15382","",""
"recordings","","9106","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9107","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","240","",""
"recordings","","9107","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15498","",""
"recordings","","9107","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9108","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","240","",""
"recordings","","9108","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9109","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","325","",""
"recordings","","9109","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15392","",""
"recordings","","9110","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","325","",""
"recordings","","9110","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15392","",""
"recordings","","9111","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","325","",""
"recordings","","9111","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15392","",""
"recordings","","9112","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","333","",""
"recordings","","9112","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15383","",""
"recordings","","9112","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9113","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","208","",""
"recordings","","9113","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15602","",""
"recordings","","9113","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9114","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","360","",""
"recordings","","9114","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","17100","",""
"recordings","","9114","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9115","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","211","",""
"recordings","","9115","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9116","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","211","",""
"recordings","","9116","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9117","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","211","",""
"recordings","","9117","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9118","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","122","",""
"recordings","","9118","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","17089","",""
"recordings","","9118","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9119","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","122","",""
"recordings","","9119","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9120","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","122","",""
"recordings","","9120","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","17090","",""
"recordings","","9120","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9121","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","122","",""
"recordings","","9121","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","17090","",""
"recordings","","9121","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9122","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","122","",""
"recordings","","9122","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","17090","",""
"recordings","","9122","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9123","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","58","",""
"recordings","","9123","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15592","",""
"recordings","","9123","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9124","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"recordings","","9124","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15608","",""
"recordings","","9124","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9125","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"recordings","","9125","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15608","",""
"recordings","","9125","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9126","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","58","",""
"recordings","","9126","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","11161","",""
"recordings","","9126","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9127","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","58","",""
"recordings","","9127","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","11161","",""
"recordings","","9127","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9128","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","58","",""
"recordings","","9128","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","11161","",""
"recordings","","9128","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","11164","",""
"recordings","","9129","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"recordings","","9129","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","15606","",""
