"id","title","file","subtype","creator","license","post_date","type","size_raw","width","height","caption"
"18135","20160809101341.jpg","https://bio.acousti.ca/sites/default/files/20160809101341.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2402584","2866","2024",""
"18136","20160809101402.jpg","https://bio.acousti.ca/sites/default/files/20160809101402.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1185725","2866","2024",""
"18137","20160809101428.jpg","https://bio.acousti.ca/sites/default/files/20160809101428.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2593116","3307","2338",""
"18138","20160809101446.jpg","https://bio.acousti.ca/sites/default/files/20160809101446.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","892856","2338","1654",""
"18139","20160809101516.jpg","https://bio.acousti.ca/sites/default/files/20160809101516.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2030333","2866","2024",""
"18140","20160809101537.jpg","https://bio.acousti.ca/sites/default/files/20160809101537.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2313537","2866","2024",""
"18141","20160809101559.jpg","https://bio.acousti.ca/sites/default/files/20160809101559.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2377797","2866","2024",""
"18142","20160809101623.jpg","https://bio.acousti.ca/sites/default/files/20160809101623.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","652336","2600","1700",""
"18143","20160809101642.jpg","https://bio.acousti.ca/sites/default/files/20160809101642.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2385520","2866","2024",""
"18144","20160809101703.jpg","https://bio.acousti.ca/sites/default/files/20160809101703.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","981340","2338","1654",""
"18145","20160809101731.jpg","https://bio.acousti.ca/sites/default/files/20160809101731.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2290414","2866","2024",""
"18146","20160809101751.jpg","https://bio.acousti.ca/sites/default/files/20160809101751.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2307956","2866","2024",""
"18147","20160809101810.jpg","https://bio.acousti.ca/sites/default/files/20160809101810.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1006211","2338","1654",""
"18148","20160809101839.jpg","https://bio.acousti.ca/sites/default/files/20160809101839.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2494794","2866","2024",""
"18149","20160809101902.jpg","https://bio.acousti.ca/sites/default/files/20160809101902.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1222123","2600","1700",""
"18150","20160809101920.jpg","https://bio.acousti.ca/sites/default/files/20160809101920.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2405049","2866","2024",""
"18151","20160809101940.jpg","https://bio.acousti.ca/sites/default/files/20160809101940.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","903179","2338","1654",""
"18152","20160809102008.jpg","https://bio.acousti.ca/sites/default/files/20160809102008.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4792006","2866","2024",""
"18153","20160809102030.jpg","https://bio.acousti.ca/sites/default/files/20160809102030.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4883661","2866","2024",""
"18163","20160811104056.jpg","https://bio.acousti.ca/sites/default/files/20160811104056.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1009028","2338","1654",""
"18164","20160811104124.jpg","https://bio.acousti.ca/sites/default/files/20160811104124.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1031361","2338","1654",""
"18165","20160811104152.jpg","https://bio.acousti.ca/sites/default/files/20160811104152.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2053897","2866","2024",""
"18166","20160811104228.jpg","https://bio.acousti.ca/sites/default/files/20160811104228.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2052411","2866","2024",""
"18167","20160811104300.jpg","https://bio.acousti.ca/sites/default/files/20160811104300.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2068862","2866","2024",""
"18168","20160811104337.jpg","https://bio.acousti.ca/sites/default/files/20160811104337.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2213483","2866","2024",""
"18169","20160811104358.jpg","https://bio.acousti.ca/sites/default/files/20160811104358.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2313033","2866","2024",""
"18170","20160811104423.jpg","https://bio.acousti.ca/sites/default/files/20160811104423.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1086642","2338","1654",""
"18171","20160811104445.jpg","https://bio.acousti.ca/sites/default/files/20160811104445.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1136710","2338","1654",""
"18172","20160811104508.jpg","https://bio.acousti.ca/sites/default/files/20160811104508.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2334685","2866","2024",""
"18173","20160811104532.jpg","https://bio.acousti.ca/sites/default/files/20160811104532.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","932483","2600","1700",""
"18174","20160811104552.jpg","https://bio.acousti.ca/sites/default/files/20160811104552.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2371884","2866","2024",""
"18175","20160811104610.jpg","https://bio.acousti.ca/sites/default/files/20160811104610.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1076012","2338","1654",""
"18176","20160811104632.jpg","https://bio.acousti.ca/sites/default/files/20160811104632.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2413184","2866","2024",""
"18177","20160811104655.jpg","https://bio.acousti.ca/sites/default/files/20160811104655.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2485953","2866","2024",""
"18178","20160811104713.jpg","https://bio.acousti.ca/sites/default/files/20160811104713.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1087261","2338","1654",""
"18179","20160811104736.jpg","https://bio.acousti.ca/sites/default/files/20160811104736.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2370911","2866","2024",""
"18180","20160811104757.jpg","https://bio.acousti.ca/sites/default/files/20160811104757.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2270889","2866","2024",""
"18181","20160811104818.jpg","https://bio.acousti.ca/sites/default/files/20160811104818.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2394429","2866","2024",""
"18182","20160811104836.jpg","https://bio.acousti.ca/sites/default/files/20160811104836.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1060243","2338","1654",""
"18183","20160811104858.jpg","https://bio.acousti.ca/sites/default/files/20160811104858.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2334328","2866","2024",""
"18184","20160811104918.jpg","https://bio.acousti.ca/sites/default/files/20160811104918.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2553707","2866","2024",""
"18185","20160811104938.jpg","https://bio.acousti.ca/sites/default/files/20160811104938.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1090525","2338","1654",""
"18187","20160811105002.jpg","https://bio.acousti.ca/sites/default/files/20160811105002_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2338422","2866","2024",""
"18189","20160811105024.jpg","https://bio.acousti.ca/sites/default/files/20160811105024_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2389913","2866","2024",""
"18190","20160811105045.jpg","https://bio.acousti.ca/sites/default/files/20160811105045.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1011229","2338","1654",""
"18191","20160811105108.jpg","https://bio.acousti.ca/sites/default/files/20160811105108.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3769581","2866","2024",""
"18192","20160811105130.jpg","https://bio.acousti.ca/sites/default/files/20160811105130.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3820015","2866","2024",""
"18193","20160811105149.jpg","https://bio.acousti.ca/sites/default/files/20160811105149.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","984633","2338","1654",""
"18194","20160811105218.jpg","https://bio.acousti.ca/sites/default/files/20160811105218.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1091612","2338","1654",""
"18195","20160811105245.jpg","https://bio.acousti.ca/sites/default/files/20160811105245.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3675029","2866","2024",""
"18196","20160811105307.jpg","https://bio.acousti.ca/sites/default/files/20160811105307.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3760191","2866","2024",""
"18197","20160811105344.jpg","https://bio.acousti.ca/sites/default/files/20160811105344.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1015111","2338","1654",""
"18198","20160811105413.jpg","https://bio.acousti.ca/sites/default/files/20160811105413.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3752245","2866","2024",""
"18199","20160811105437.jpg","https://bio.acousti.ca/sites/default/files/20160811105437.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3758047","2866","2024",""
"18264","20160915150925.jpg","https://bio.acousti.ca/sites/default/files/20160915150925.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","933665","2338","1654",""
"18265","20160915150946.jpg","https://bio.acousti.ca/sites/default/files/20160915150946.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1788539","2338","1654",""
"18266","20160915151005.jpg","https://bio.acousti.ca/sites/default/files/20160915151005.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3333030","2338","1654",""
"18267","20160915151024.jpg","https://bio.acousti.ca/sites/default/files/20160915151024.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","929148","2338","1654",""
"18268","20160915151053.jpg","https://bio.acousti.ca/sites/default/files/20160915151053.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3533838","2338","1654",""
"18269","20160915151125.jpg","https://bio.acousti.ca/sites/default/files/20160915151125.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4175466","2866","2024",""
"18271","20160915151150.jpg","https://bio.acousti.ca/sites/default/files/20160915151150_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","997235","2600","1700",""
"18278","20160915151418.jpg","https://bio.acousti.ca/sites/default/files/20160915151418.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","976991","2338","1654",""
"18279","20160915151442.jpg","https://bio.acousti.ca/sites/default/files/20160915151442.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1835144","2338","1654",""
"18280","20160915151553.jpg","https://bio.acousti.ca/sites/default/files/20160915151553.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1923752","2338","1654",""
"18281","20160915151622.jpg","https://bio.acousti.ca/sites/default/files/20160915151622.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1030999","2338","1654",""
"18282","20160915151658.jpg","https://bio.acousti.ca/sites/default/files/20160915151658.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2547231","2866","2024",""
