"id","topic","value","info_url"
"58166","behaviour","<p>The sound of Ducetia japonica Thunberg consists of three stages, initial stage, low tide stage and high tide stage. In sound spectra of song, the main peak freguency of low tide stage is 1. 4 kHZ, that of high tide stage is 1. 8 kHZ. The secondary peak freguency of loW tide stage is 2. 4 kHZ, that of high tide stage is 1. 6 kHZ. </p>","https://bio.acousti.ca/node/58166"
"58177","behaviour","<p>Acoustic characteristics. The mean 6 SE of the various acoustic character- istics determined from recordings of the green and brown morphs of G. s. obscura are listed in Table 2. The calling song of the individuals was continuous, consisting of series of single pulses as shown in Fig. 2. All acoustic data were found to be distributed normally by the Shapiro&ndash;Wilk test; therefore, a t test was conducted to determine statistical differences between the green and brown morphs for each of the acoustic characteristics of the recorded songs. Based on these comparisons, the pulse duration, pulse interval, and dominant frequency differed significantly (P &lt;0.001) between the two color forms (Table 2). The highest frequency and lowest frequency, however, did not differ (Table 2). </p>","https://bio.acousti.ca/node/58177"
"58177.2","morphology","<p>Morphological traits. The teeth of the stridulatory files of both morphs were claviform, with the teeth in the middle section being wider than those located at both ends of the file. Neither the width (t 1&frasl;4 0.068; df 1&frasl;4 9; P 1&frasl;4 0.963) nor the number (t 1&frasl;4 1.269; df 1&frasl;4 9; P 1&frasl;4 0.339) of teeth on the stridulatory file differed significantly between the two morphs (Table 3). Wing length, body length, wet weight, and length of the hind femur did not differ significantly (P 1&frasl;4 0.05) between the two morphs, but the pronotum of the brown form was significantly (t 1&frasl;4 4.539; df 1&frasl;4 9; P 1&frasl;4 0.029) longer than that of the green form (Table 3). </p>","https://bio.acousti.ca/node/58177"
"58181","behaviour","<p>Vibratory Signals<br />
	Courtship signals in T. neglectus were produced in sequences of pulses, emitted with a relatively regular repetition time (Figure 3, left). The mean pulse repetition time varied significantly between individuals from 1.728 s (SD 0.253 s) to 2.673 s (SD 0.533 s; ANOVA, P,0.001; n12n14 = 9275). Exclusion of the one atypical example resulted in a significant positive regression of the pulse repetition time with respect to the SP mass (Figure 4; test values in the figure legend). The mean pulse duration also varied<br />
	significantly between individuals, from 0.546 s (SD 0.253 s) to 0.834 s (SD 0.122s; ANOVA, P,0.001; n12n14 = 12283). Pulses were amplitude-modulated, typically containing two or three amplitude peaks (Figure 3, left; Figure 5A, right). The mean value of the peak velocity of pulses was 0.184 mm/s (SD 0.149 mm/s) on bark and 0.063 mm/s (SD 0.046 mm/s) on moss. On moss, the mean velocity value was 9.3 dB (dB = 206log v1/v2) below the value measured on bark. We recorded no courtship signals above the noise level from the stone.<br />
	Post-copulation signalling of both species induced mostly simple, non-amplitude modulated pulses in the substrate (Figure 3, right), while on some locations pulses contained two main amplitude peaks (Figure 5B, right). The mean pulse duration on bark varied between individuals from 0.590 s (SD 0.098 s) to 1.024 s (SD 0.276; n12n11 = 7257) in T. neglectus and between 0.560 s (SD 198 s) and 1.105 s (SD 0.184 s; n12n8 = 4234) in T. cavicola, with no significant differences among the species (Figure 2B; test values in the figure legend). The mean value of the peak velocity of pulses was on bark 3.556 mm/s (SD 1.621 mm/s) in T. neglectus and, similarly, 2.161 mm/s (SD 1.78 mm/s) in T. cavicola. In T. neglectus the mean velocity of the post-copulation signals was 25.7 dB above the velocity of courtship signals on bark. On the stone the mean pulse duration, as recorded for T. neglectus, was 0.256 s (SD 0.024 s; n = 10) and the mean value of the peak velocity was 0.135 mm/s (SD 0.04 mm/s). The mean signal velocity on the stone was 28.4 dB below the value on bark.<br />
	Signals&rsquo; spectral properties were substrate-dependent. On the same substrate the frequency spectra were similar in both species for both signal types (Figure 5; Table 1). The spectrum was extremely narrowly banded on elm bark, with most of the energy content in the range below 150 Hz. On spruce bark and, similarly, on the stone, most spectral energy was emitted below 250-300 Hz, while on moss the frequency spectrum extended up to 600 Hz, with prominent peaks expressed in the range up to 400 Hz. The dominant frequency was expressed below 120 Hz on all substrate types. </p>","https://bio.acousti.ca/node/58181"
"58183","behaviour","<p>Bioacoustics. The song (Fig. 32, 33) of Cohnia andena comb. nov. consists of short series of paired polysyllabic echemes audible by the unaided ear. Such paired echemes are repeated 3&ndash;4 times in 3&ndash;4 sec, each pair of echemes lasts for 0.35 sec and is separated from the following by an interval of 1.9&ndash;2.4 sec. Echemes are composed by 4&ndash;8 dyplosyllables of different intensity and last for 0.03&ndash;0.05 sec. Diplosyllables consist of hemisyllables apparently equal in length (about 0.001 sec).<br />
	This song structure is different from that observed in Dichopetala s. str., confirming the generic diversity of Cohnia g. nov.<br />
	Singing activity was observed in laboratory conditions only during a restricted time in the morning, approximately between 9 and 11 a.m., with natural light. All the song emitted by males in different conditions, alone or with other male or female specimens in the same cage, were similar, therefore the presence of other individuals seems to have no effects on song.<br />
	These males were probably young singers, since some nymphs were observed in the population examined and the first song was emitted by captive males seven days after capture. </p>","https://bio.acousti.ca/node/58183"
"58186","behaviour","<p>The size of the M. scholtzi male was 2.360.1 mm (mean 6 s.d., n = 21) (Fig. 1). The song consisted of a typical sequence repeated at a rate of 0.74660.129 Hz (n = 582). Each sequence was composed of three parts differing in their temporal and amplitude parameters (Fig. 1). The first part was a repetition of 5.161.4 (n = 582) quiet echemes that lasted 84619 ms (n = 2994) and were followed by a silence of 1926 c cvv48 ms (n = 2994). The second part was a succession of 1.660.7 (n = 582) short and quiet echemes that lasted 1663 ms (n = 820) followed by a silence of 101621 ms (n = 820). The third part was a single loud echeme of a duration of 6068 ms (n = 582). The frequency spectrum extended from 5 to 22 kHz with 50% of the signal energy between 9 to 11 kHz with a dominant frequency at around 10 kHz (1st part: 10.0636 1.122 kHz (n = 2994); 2nd part: 10.34860.872 kHz (n = 820); 3rd part: 10.10960.886 kHz (n = 582)). There was no frequency modulation along the signal, the frequency content of the different parts being similar.</p>
<p>The minimal, median and maximal amplitude level of the song were respectively estimated to be 36.7 (21.5&ndash;39.9) (mean (min &ndash; max)), 78.9 (63.6&ndash;82.2) and 85.0 (69.6&ndash;88.2) dB SPL rms re 2.1025 Pa at 1 meter. Peak values were estimated to be 57.1 (43.6&ndash;88.2), 99.2 (85.7&ndash;104.6) and 105.2 (91.7&ndash;110.6) dB SPL rms re 2.102 5 Pa at 1 metre. </p>","https://bio.acousti.ca/node/58186"
"58189","behaviour","<p>The call of H. hermanni is biphasic, consisting of two chirps each made up of a ser- ies of pulses (Figure 2). These chirps correspond with the forward and backward stroke of the 7th abdominal ventrite against the pars stridens, respectively (Dettner 1997). Chirp 1 in both sexes shows amplitude modulation which appeared slightly stronger in females. The waveform also reveals that chirp 1 has a higher amplitude and is more distinctly pulsed than chirp 2 (Figure 2). Hygrobia hermanni calls show a broad frequency spectrum, but with some harmonious structure; containing a peak frequency of just over 6 kHz (Figure 2a) in both chirp 1 and chirp 2, this not differing between sexes. A second dominant peak occurs in both sexes at approxi- mately 10.9kHz. Some signal was also visible at higher frequencies, particularly in the first chirp (up to ca. 45 kHz), outside the flat response range of the hydrophone.</p>
<p>The mean duration of a complete call in H. hermanni was 0.746 (&plusmn;0.038 SE) s in males and 0.656 (&plusmn;0.035 SE) s in females, these durations not differing significantly (Table 1). Temporal variability was observed across recordings, however, males having longer calls during their final recordings, whereas females were more consist- ent (Table 1; Figure 3). Across recordings, the mean duration of chirp 1 was 0.338 (&plusmn;0.014 SE) s and 0.322 (&plusmn; 0.015 SE) s in males and females respectively, but these timings did not differ significantly (Table 1). However, within males, chirp duration did differ significantly across time of recording, being longer during the last recording interval (Table 1; Figure 3). Chirp 2 was shorter than chirp 1 (Figure 2), lasting 0.250 (&plusmn; 0.018 SE) s in males and 0.209 (&plusmn;0.018 SE) s in females, although not significantly different between sexes or recordings.</p>
<p>Interval duration differed significantly between sexes, lasting 0.158 (&plusmn;0.017 SE) s in males and 0.125 (&plusmn;0.011 SE) s in females (Table 1). Furthermore, interval duration differed over time in both sexes, increasing from first to last recording (Table 1). In females, interval duration increased from 0.112 (&plusmn;0.016 SE) s to 0.141 (&plusmn;0.020 SE) s whilst in males it more than doubled, from 0.090 (&plusmn;0.017 SE) s to 0.233 (&plusmn;0.037 SE) s (Figure 3). </p>","https://bio.acousti.ca/node/58189"
"58189.2","morphology","<p>The pars stridens of H. hermanni is located on the underside of the elytral apex, being a raised structure containing many small, flattened teeth (Figure 1b&ndash;c, f&ndash;g). In both sexes, the teeth possess a double-ridge like structure (Figure 1g); each tooth consisting of two ridges separated by a shallow furrow. Stridulatory teeth are struck using the plectrum on the last abdominal ventrite, formed from the flattened apex of the ventrite (Figure 1d&ndash;e). Despite differences in ventrite morphology between males and females, plectra appeared identical in their morphologies. The last ventrite is moved rapidly back and forth in an apical to basal direction during sound production in live animals.</p>
<p>Inter-tooth spacing increases apically down the pars stridens in both sexes (Figure 1c&ndash;d), but is relatively constant across the central portion of the file (Figure 1c&ndash;e). Ridges were the only structures whose size apparently differed between sexes. In females, these are thicker (t 1&frasl;4 2.81747.884 P1&frasl;40.023); mean width 8.43 (&plusmn;0.26 SE) mm compared to 7.34 (&plusmn;0.29 SE) mm in males. The mean width of individual teeth was 29.93 (&plusmn;0.47 SE) mm and 28.49 (&plusmn;1.06 SE) mm in males and females respectively, but these did not differ significantly. The mean length of spac- ing between teeth was 12.10 (&plusmn;0.98 SE) mm in males and 10.48 (&plusmn;0.38 SE) mm in females, but again did not differ significantly between sexes. The mean widths of furrows between the two ridges of individual teeth were 14.69 (&plusmn;0.48 SE) mm in males and 13.78 (&plusmn;0.72 SE) mm in females, again not significantly different between the sexes. </p>","https://bio.acousti.ca/node/58189"
"58194","morphology","<p>Harp, stridulatory field and stridulatory teeth present in the male and absent in the female (Fig. 1C). Male with an average of 54.41&plusmn;8.02 (47.00&ndash;71.00) stridulatory teeth. Female pronotum and hind tibia longer than male. Male fore wings greater than female (Table 1). </p>","https://bio.acousti.ca/node/58194"
"58195","morphology","<p>&quot;stridulatory length 1.44&plusmn;0.11mm, with 60.14&plusmn;10.41 of stridulatory teeth, in average 42.52&plusmn;3.93 teeth per millimeter&quot; </p>
<p>&quot;Males distinct from females by the presence of a stridulatory area, stridulatory file with more densely packed stridulatory teeth, a plectrum and a harp in the male&rsquo;s fore wings. Female fore wings with a weak stridulatory teeth, more widely spaced.&quot;&nbsp;</p>","https://bio.acousti.ca/node/58195"
"58200","behaviour","<p>The vocalizations of O. m. ruficeps differ from those of&nbsp;O. m. motmot, but the results should be interpreted with&nbsp;some caution due to the limited sample available for&nbsp;O. m. ruficeps. The main difference of the song of O. m. ruficeps when compared with O. m. motmot is the longer&nbsp;syllable duration (Fig. 3, MANOVA: Taxon F248 = 12.61, p &lt; 0.01), although the duration of each note varied among the two taxa (Appendix 3 and 4). </p>","https://bio.acousti.ca/node/58200"
"58202","behaviour","<p>We found that, in general, vocal development in Siberian Crane chicks goes similar to other studied crane species&nbsp;(Niemeier 1979; Klenova et al. 2010, 2014): in autumn, chicks produced mainly calls with the juvenile high funda- mental frequency component only (Fig. 1a; Online Resource 1), in winter or early spring they started to produce calls with both juvenile high and adult low fundamental fre- quency components (Fig. 1b&ndash;d; Online Resource 2) and in the end of spring or in summer they produced mainly calls with the adult low fundamental frequency component only (Fig. 1e; Online Resource 3). The ages of onset, culmina- tion and completion of the voice breaking varied greatly for different Siberian Crane chicks, but on the average came to 7.7 &plusmn; 1.8, 9.2 &plusmn; 1.7 and 12 &plusmn; 2 months correspondingly (Table 3). Durations of the voice breaking and its first phase were 5.3 &plusmn; 1.8 and 1.7 &plusmn; 1.5 months correspondingly. Our sample did not allow us to compare the parameters of voice breaking in males and females statistically due to the small number of females among the studied cranes; however, in general, we did not notice any signs of sexual differences in our study species (Table 3).</p>
<p>Although the chicks&rsquo; mean percentages of high and low frequency components changed considerably with age, we did not find significant differences in most comparisons (Mann&ndash;Whitney U-test, p &gt; 0.05; Fig. 3c). From 2.5 to 10.5 months, the mean percentage of the high frequency component decreased slowly, while the mean percentage of the low frequency component increased slowly (Fig. 3c). Statistically significant changes occurred only between 10.5 and 12.5 months both for mean percentages of high and low frequency components (70.2 &plusmn; 13.4% at 10.5 months,&nbsp;14.0 &plusmn; 9.6% at 12.5 months for Mean_Perc_high and 52.4 &plusmn; 12.5% at 10.5 months, 92.7 &plusmn; 7.0% at 12.5 months for Mean_Perc_low). From 12.5 to 18 months, the mean per- centage of high frequency component slowly came to zero, while the mean percentage of low frequency&mdash;to 100%, which meant the completion of voice breaking in Siberian Cranes (Fig. 3c).</p>
<p>We did not find significant correlation between onset, cul- mination, completion, duration of the voice breaking and its first phase and a chick&rsquo;s body mass at the age of 2.5, 4, 7.5 and 9.5 months and testosterone level at the age of 2.5, 5, 6.5, 7.5, 9.5 and 10.5 months (Table 2). We found only a weak negative correlation between body mass at 9.5 months and completion of voice breaking, and a weak positive correlation between body mass at 4 months and duration of the first phase of voice breaking (Table 2), but the relationship became insignificant after sequential Bon- ferroni correction. However, we found significant correla- tion between the mean deltas of the high and low frequency components between the closest recording sessions and tes- tosterone level (for &Delta;Mean_Perc_high: r = 0.29, p = 0.028, for &Delta;Mean_Perc_low: r = 0.32, p = 0.016; Spearman corre- lation); these relationships also became insignificant after sequential Bonferroni correction. Similarly, GLMM showed a significant effect of &ldquo;testosterone&rdquo; for the mean deltas of each of the components between the closest recording ses- sions (&Delta;Mean_Perc_f0 and &Delta;Mean_Perc_g0) and a signifi- cant effect of &ldquo;individual&rdquo; and of conjoint factor &ldquo;individ- ual with testosterone&rdquo; for the mean delta of low-frequency component between the closest recording sessions (&Delta;Mean_ Perc_g0; Table 4). A comparison of F-ratios showed that the effect of testosterone on voice-breaking variables was always stronger than the effect of the other factors (Table 4); these relationships remain significant after a sequential Bonferroni correction (Table 4).</p>
<p>Although we failed to find strong statistical relation between voice breaking parameters and body mass in Sibe- rian Cranes through the development, we noticed some tem- poral coincidence between them. Thus, the onset of voice breaking immediately followed the end of active body mass gain that occurred at 7.5 months (Fig. 3b). At the same time, the age of culmination of voice breaking and significant changes in mean percentages of the high and low frequency components showed an obvious relation to the change of testosterone level, which increased significantly between 9.5 and 10.5 months of life on average (Fig. 3a, c). We also observed this pattern at the individual level: for most chicks, significant changes in the mean percentages of the high and low frequency components in calls occurred along with a registered increase in testosterone levels (Fig. 4). </p>","https://bio.acousti.ca/node/58202"
"58206","behaviour","<p>The third type of display is triggered by some form of disturbance, generally directed from the front of the moth, but usually unaccompanied by a touch. The moth walks forward, flapping its wings at short intervals (this closely resembles the wing-waving displays of Blest, 1964), somewhat reminiscent of a butterfly sunning itself, the wing movements being accomp- anied by a distinctly audible rattle, which sometimes continues momentarily after the wing flapping has ceased. The patagia are raised (figs. 4-7) and the defensive fluid secreted during this display. The wing flapping not only seems to reveal the maximum amount of red colouring but also serves to disseminate the odour of the defensive secretion. It is problematical (see below) whether or not it is directly concerned with the sound production, and after this display the moth settles down to rest again and does not attempt to fly.</p>
<p>The rather worn specimen from which the recordings were made (fig. 8) was caught in a light trap at Elsfield, Oxford; on opening the trap it responded with the sound-accompanied display. After the recording shown in figure 8 was made, the moth was photographed displaying (figs. 4-7). No attempt to fly was seen during or immediately after this display, and the moth walked a distance of 9 feet, wing- flapping and rattling continuously, before settling down again to rest.</p>
<p>The recordings were made with a Telefunken AKG 19C tape-recorder, with the microphone held about 10 cm. from the moth; tape speed was 7+ i.p.s. Oscillograms were made from the recordings on a Tektronix Type 502A. The stridulation is a rattling noise, and analysis shows that it consists of repeated bursts of sound which vary in duration from 6 to Q sec. and occur with variable frequency. Each of these bursts of sound is made up of two, three or four pulses (fig. 9,each pulse lasting perhaps 3/lOO sec</p>
<p>Such pulses could be made by a tymbal mechanism, but it is unlikely that they could be produced by a frictional mechanism; it is more probable, on account of their duration, that they are generated by movements of the thorax produced by contractions of the wing muscles or of other thoracic muscles. This suggestion is supported by the observation, reported above, that the sound has occasionally been heard after the wing-flapping display has ceased.</p>
<p>The apparatus available did not allow the recording of ultrasonic frequencies, and the possibility of emission of this nature during the display must not be over- looked.<br />
	The audible noise is of relatively low intensity, and mammalian and avian predators would have to get close to the moth to hear it; but in such conditions the sound could nevertheless act as a reinforcing stimulus in a protective display. </p>","https://bio.acousti.ca/node/58206"
"58211","behaviour","<p>The song structure given here is based on the analysis of a single male, collected in December 1985 at Misahualli, Ecuador, recorded later in Canada with ultrasonic-capable equipment. From another audio-limited field tape recording of a male (not shown), we obtained some additional measures (e.g. carrier frequency and call period). Panacanthus cuspidatus calls were very common in December 1985 in the early night, arising high in the forest canopy beside the Rio Napo.</p>
<p>To the human ear, each call is a pair of short whistlelike notes: musical, each note lasting &lt;1 s and lacking any infra- structure. Notes commonly occurred paired in the field, two given about 0.1 s apart (note period ~0.1 s). Calls occur in groups, two to five calls per group with a call period of about 1.5 s; there is a variable group interval of approxi- mately one call each 17s. Laboratory recordings at 20.7<sup>o</sup>C show each note as a sustained 25 ms pulse with an extremely gradual amplitude increment from onset, becoming stable over the final third (Fig. 11A, B). This pulse at its maximum amplitude is composed of evenly sustained complex waves, each with a cusp or subcrest, a pattern indicative of two subequal harmonics (see below).</p>
<p>A slight but consistent upward frequency modulation occurred in this specimen: each pulse began just below 10 kHz and finished at about 12 kHz. The field male sing- ing at 21.8<sup>o</sup>C had its major peak between 10.2 and 10.3kHz. Therefore, we consider this species&#39; principal carrier as about 11kHz (Fig.12A). Harmonics, a very strong second with diminishing third and fourth, are read- ily apparent. The second harmonic, being within 10 dB of the fundamental, may prove of biological importance in reception. </p>","https://bio.acousti.ca/node/58211"
"58212","behaviour","<p>The calling song of this species is remark- able for a very low audio principal carrier frequency (Fig. 12). Ten specimens were recorded in the field at 18 &#39;&#39; C and their mean dominant peak, per single-note spectra, was 5.0kHz (standard error 1/4 0.6 kHz, range 4.6-6.1 kHz). High energy audio this low is unusual in tettigoniids (Heller, 1995) but is known for a few Neotropical species (i.e. Choeroparnops; Morris et al., 1994). It puts the most intense peak of the insect&#39;s carrier near our best human sensitivity and so makes the species seem very loud to human listeners. At 24&#39;&#39;C, the call of ten males measured in the laboratory (10 cm dorsal, impulse) had a mean sound level of 97.6 dB (range 94-101 dB).<br />
	Eleven males were recorded successfully and analysed with full frequency range (ultrasonic effective) equipment&nbsp;under laboratory conditions; the average values below are based on this sample. Their dominant frequency was 4.6 kHz. No significant energy was found beyond 25 kHz (Fig.12B). Although the low and consistently prominent audio principal peak is rather narrow, the spectrum may still be best regarded as low-Q. There is a second broad band of energy from 15 to 25 kHz, peaking near 21 kHz (n1/411). Each song lasted 54ms, incorporating about 203 complex waves (Fig. 11C, D).</p>
<p>The shortest time-amplitude song element of this species resolvable by the human ear is a tick (short, noisy without perceptible infrastructure). Tegminal movement is readily observed and sound emission is seen to coincide with tegminal closure. Ticks are given in bouts of one to five with a bout period of 0.24 s. Between bouts there occur silences rather vari- able in duration of 2 s to tens of seconds. A succession of bouts incorporates increasingly more ticks to a maximum of five.</p>
<p>Tremulation calling was sometimes observed in this species, alternating with the airborne signal, but not all individ- uals did this. The simplest element of tremulation display was a succession of vertical body oscillations; a &#39;quiver&#39;. Quivers were repeated at an irregular rate of five or so in a bout. The time between these tremulation bouts was 5 s to several tens of seconds. </p>","https://bio.acousti.ca/node/58212"
"58213","behaviour","<p>Calling by this species is known from the analysis of twelve males. One specimen was recorded&nbsp;indoors at La Planada (Colombia Narin &#39; o) at 18.5 &#39;&#39; C, the others were also recorded under laboratory conditions at 23 &#39;&#39; 0.5 &#39;&#39; C. The shortest time-amplitude song element of this species, resolvable by the human ear, is a zip: brief, noisy and with perceptible infrastructure (Fig. 11E, F). Zips are typically produced in groups of two to eight and each is a pulse train of approximately fifty transient pulses; each pulse is a waveform involving three to four cycles, separated from the next pulse by 0.1-0.15 ms. A zip lasts on average 0.076 s (n 1/4 5, range 0.060-0.087 s); each pulse lasts &lt;0.5 ms. Teg- minal movement is slow enough to determine, by inspection, that each zip coincides with a single tegminal closure.<br />
	The spectrum of P. gibbosus is a noisy low-Q band. Measured 20 dB below its highest peak, it extends from 5 to 35 kHz. The most intense frequency varies: sometimes it is an audio peak at 6.4 kHz (n 1/4 6) and sometimes it is ultrasonic at 27.4 kHz (n 1/4 4). Less intense peaks occur consistently at 12.5 and 19.2 kHz (n 1/4 9). All these very broad peaks may be harmonically related with a funda- mental near 6kHz. Based upon single-note spectra, the most intense ultrasonic peak occurred at 30.2kHz (n1/49, standard deviation 1/4 1.6, range 26.6-31.9 kHz, Fig. 12C). The most intense audio peak averaged 5.9 kHz (n 1/4 9, stan- dard deviation 1/4 0.1, range 5.7-6.0 kHz). The call is loud to human ears and, for one male, registered &#39;&#39;90-95 dB with the microphone 10 cm dorsal. </p>","https://bio.acousti.ca/node/58213"
"58214","behaviour","<p>A single male was successfully trans- ported to Canada, caged indoors and recorded at 22 &#39;&#39; C with ultrasonic effective equipment. The shortest time domain element of this species, resolvable by the human ear, is a musical chirp (terminology, Morris et al., 1989), lasting about 300 ms; the chirp has a suggestion of infrastructure. The chirp duty cycle is &quot;1%, being effectively immeasurable: that is, a lone chirp occurred at very long, inconsistent intervals of many minutes to 1h. Calling activity was typically noted after dark, but on one occasion a single call was noted during the day.</p>
<p>The chirp (song) is a train of eighteen pulses, increasing slightly in rate and duration (pulse rate overall 530s&#39;&#39;1). Each pulse is a complex wave train of approximately four to five major crests (Fig.11G, H) bearing three or four smaller crests. The song is remarkable for its very high intensity: a call registered 112.9dB (Impulse, hold) as recorded at 10cm with the microphone directed at the dorsal field of the tegmina.</p>
<p>In the frequency domain, the mean dominant peak was 11.7 kHz (average of n 1/4 7 calls, range 11.6-12.5 kHz; Fig. 12D); an apparent second harmonic, about 7 dB below the dominant, occurs near 23 kHz. At about 35 kHz (mean 34.8 kHz, n 1/4 7), is a stronger third harmonic, only 3dB below the dominant. The dominant peak is narrow<br />
	(11.7kHz), so that, although the pulse waveform is more complex than that of cuspidatus or pallicornis, the song of this species may still be regarded as relatively high-Q, mainly for its transient nature (Fig. 12).</p>
<p>The high intensity of P. intensus implies that individuals singing in the field may be considerably spaced apart and indeed this species is not as abundant as cloud forest spe- cies. Being so loud is perhaps dangerous, in increasing exposure to acoustically orienting (eavesdropping) preda- tors. Panacanthus intensus may trade-off loudness with a lower duty cycle. Because P. varius and P. lacrimans live in similar lowland habitat (lowlands), they may prove to have similar acoustical behaviour. </p>","https://bio.acousti.ca/node/58214"
"58224","behaviour","<p>The calls were recorded at an air temperature of 20.5 C and a water temperature of 19.0 C; because the specimen was partly sitting in shallow water, and partly on a log above the water, its body temperature can be estimated as 20 C. Calls (&#39;&#39; g. 1) were short guttural blasts emitted singly or in pairs after long, irregular intervals of 27-71 seconds (n&nbsp;&nbsp; 3), resulting in a call rate of 0.8-2.2 per minute. Calls consisted of single notes that were composed of unharmonious pulses, with a pulse rate of 21-23 per second. Temporal characteristics of the calls are summarized in table 1. The intensity and duration of notes increased during the beginning of the call and decreased again towards the end. Frequency ranged between 400 and 3100 Hz, dominant frequency was 700-1700 Hz. Between 1800- 2800 Hz very low or no signal was recorded, so that the frequency band at 2800-3100 Hz gives the impression of a harmonic (fig. 1). </p>","https://bio.acousti.ca/node/58224"
"58233","behaviour","<p>Grey gurnards emitted three sound types during competitive feeding: knocks, grunts and growls (Figs1-3). A discriminant analysis based on the measured acoustic features supported the adequacy of this classification (n = 1080, Wilks &lambda;= 139, P&lt;0.001). Single-pulse knocks were not considered in this analysis since these do not have values for the variable pulse period. More than 90% of the knocks and grunts, and 73% of the growls were correctly classified (Table I). The variables that mainly contributed to the discriminant functions were the pulse duration, the number of pulses and the pulse period (Table II).</p>
<p>Pulse duration was shorter in growls than in knocks or grunts, probably due to a shorter pulse period (TableIII). Sound duration and number of pulses increased from knock to grunt to growl. Most knocks had one or two pulses (85%), typical grunts had four to eight pulses (87%) and typical growls 10 to 40 pulses (59%). The peak frequency of all sound types was c. 500 Hz (Table III). Knock and grunt bursts typically lasted for a little over a second and usually consisted of five consecutive sounds (Table III). Knocks were the most frequent sound type [mean&#39; &plusmn; S.D. (range): 9.8&plusmn;8.6 (0-32.8) knocks min<sup>-1</sup>] during the 5min feeding bouts (n = 64). Growls occurred rarely [0.3&#39;&plusmn;0.7 (0-3.8) growls min<sup>-1</sup>], usually within or at the end of grunt bursts [4.6&plusmn;4.6 (0-21.6) grunts min<sup>-1</sup>]. Only 64 growls were recorded during this study. </p>","https://bio.acousti.ca/node/58233"
"58250","behaviour","<p>Song (n= 24 for each parameter, otherwise stated): The male calling song of type specimens (the holotype and a paratype male) was recorded in laboratory at 27.5 &deg;C (Fig. 9A&ndash;C). The calling song contains irregular long and short syllable groups. The duration of syllable groups ranges between 0.559 &ndash;15 s (mean: 2.96 s) and the syl- lable number per syllable group ranges between 15&ndash;377 (mean; 67.54). Syllable period has a length of 0.037&ndash;0.040 ms (mean 0.038) and includes a quiet opening- and a loud closing-hemisyllable, each of which consisting of two different elements (Fig 9C). The first elements of opening and closing hemisyllables are longer than the seconds and contain prominent impulses. The opening hemisyllable includes 7&ndash;10 (mean 9; n=35) inseparable impulses in a period of 0.014&ndash;0.016 ms (mean 0.015; n=35). The closing hemisyllable contains 8&ndash;16 (mean 12) impulses and lasts 0.019&ndash;0.024 ms (mean 0.021). </p>","https://bio.acousti.ca/node/58250"
"58250.2","morphology","<p>stridulatory file prominently curved at distal part, with 72&ndash;89 teeth; teeth in the medial part wider than those on&nbsp;the proximal and distal ends; distal teeth small and conical. </p>","https://bio.acousti.ca/node/58250"
"58320","behaviour","<p>The calling song of the male consists of isolated syllables produced at intervals of several seconds. Each syllable consists of two separate impulse groups. The first long and crescending syllable results from the slow closing movement of the tegmina at the beginning, the&nbsp;second much shorter one from the fast final closure at the end of the movement cycle (Fig. 8; see also Heller &amp; Helversen, 1986; Heller, 1988). From the knowledge of the stridulatory movement and the structure of the stridu- latory file it is possible to predict the process of sound production. During the first part of the syllable the scraper moves along the long outer part of the file, then probably stops at the bulge (Fig. 5), and finally moves along the short proximal part of the file. Since the song is difficult to characterise by measurements, an example of the intra-population variability in amplitude modulation is shown in Fig. 9. In the recordings of 15 animals the two- part syllable structure is easily recognised. The duration of the syllable depends on temperature and is about 500 ms at 25&deg;C. In the course of the afternoon the syllables become longer and of the morning shorter (Fig. 9).</p>
<p>A female responds to male song by abruptly closing her tegmina, producing one or a few impulses (Heller &amp; Helversen, 1986). A schematic figure of the position of the non-homologous stridulatory organs in males and females of P. sanctipauli can be found in Heller &amp; Helversen (1986).</p>
<p>The frequency spectrum of the song (analysed up to 70 kHz) has a distinct maximum in the high audio range between 10 and 20 kHz (Heller &amp; Helversen, 1986; Heller, 1988). </p>","https://bio.acousti.ca/node/58320"
"58322","behaviour","<p>The basic structure of the song is very similar to that of P. sanctipauli (isolated syllables produced at inter- vals of several seconds). However, the duration of the syllables is much longer (at 25&deg;C often more than one second; Fig. 7). </p>","https://bio.acousti.ca/node/58322"
"58324","behaviour","<p>The song is very similar to that of P. sanctipauli (see Fig. 7), also in syllable duration. The songs of some animals reared in the laboratory and in permanent acous- tical contact with other males sometimes contained irregular intra-syllable gaps and impulse series after the second part of the syllable, perhaps some kind of rivalry song. Females responded to male songs in the same way as those of P. sanctipauli. </p>","https://bio.acousti.ca/node/58324"
"58325","behaviour","<p>In both subspecies the male calling song does not consist of isolated syllables as in the other three species, but of sequences of 25&ndash;120 syllables with a duration of 10&ndash;30 s (Fig. 6; rarely as short as 6 s; all data recorded at ca. 25&deg;C). Each syllable has two parts, which are more&nbsp;equal in duration than in P. sanctipauli (Fig. 8) Correspondingly the bulge in the stridulatory file is situated near the middle (Fig. 5). Females respond acoustically to male song (see Heller et al., 2005 for details). </p>","https://bio.acousti.ca/node/58325"
