"type","id","name","delta","value","unit"
"recordings","9610","reference_signal","0","1 kHz for 10 s",""
"recordings","9610","substrate_cage","0","Small recording cage",""
"recordings","9610","tape","0","BASF SPR50LH",""
"recordings","9610","temperature_end","0","23.5","<raw>"
"recordings","9610","temperature_start","0","23.5","<raw>"
"recordings","9610","track","0","Full",""
"recordings","9610","verbatim_species","0","Poecilimon schmidti",""
"recordings","9611","air_movement","0","Nil",""
"recordings","9611","biotic_factors","0","Isolated male",""
"recordings","9611","cd_id","0","427",""
"recordings","9611","cd_track","0","2",""
"recordings","9611","filter","0","Low pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9611","gain_control_position","0","See Source Metadata sheet",""
"recordings","9611","humidity_end","0","35","<raw>"
"recordings","9611","humidity_start","0","35","<raw>"
"recordings","9611","light","0","Dim, through observation window ",""
"recordings","9611","microphone_distance","0","10","<raw>"
"recordings","9611","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9611","nhm_tape_number","0","623b",""
"recordings","9611","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20151103160446.jpg",""
"recordings","9611","peak_meter_reading","0","See Source Metadata sheet",""
"recordings","9611","power_supply","0","QED705/ ATN2",""
"recordings","9611","project","0","Natural History Museum Sound Archive",""
"recordings","9611","reference_signal","0","1 kHz for 10 s",""
"recordings","9611","substrate_cage","0","Small recording cage",""
"recordings","9611","tape","0","BASF SPR50LH",""
"recordings","9611","temperature_end","0","23.5","<raw>"
"recordings","9611","temperature_start","0","23.5","<raw>"
"recordings","9611","track","0","Full",""
"recordings","9611","verbatim_species","0","Poecilimon schmidti",""
"recordings","9612","air_movement","0","Nil",""
"recordings","9612","biotic_factors","0","Isolated male",""
"recordings","9612","cd_id","0","427",""
"recordings","9612","cd_track","0","3",""
"recordings","9612","filter","0","Low pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9612","gain_control_position","0","See Source Metadata sheet",""
"recordings","9612","humidity_end","0","35","<raw>"
"recordings","9612","humidity_start","0","35","<raw>"
"recordings","9612","light","0","Dim, through observation window ",""
"recordings","9612","microphone_distance","0","10","<raw>"
"recordings","9612","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9612","nhm_tape_number","0","623c",""
"recordings","9612","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20151103160446.jpg",""
"recordings","9612","peak_meter_reading","0","See Source Metadata sheet",""
"recordings","9612","power_supply","0","QED705/ ATN2",""
"recordings","9612","project","0","Natural History Museum Sound Archive",""
"recordings","9612","reference_signal","0","1 kHz for 10 s",""
"recordings","9612","substrate_cage","0","Small recording cage",""
"recordings","9612","tape","0","BASF SPR50LH",""
"recordings","9612","temperature_end","0","23.5","<raw>"
"recordings","9612","temperature_start","0","23.5","<raw>"
"recordings","9612","track","0","Full",""
"recordings","9612","verbatim_species","0","Poecilimon schmidti",""
"recordings","9613","air_movement","0","Nil",""
"recordings","9613","biotic_factors","0","Light/dark regime reversed for previous 24 hours",""
"recordings","9613","cd_id","0","427",""
"recordings","9613","cd_track","0","4",""
"recordings","9613","filter","0","Low Pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9613","gain_control_position","0","95",""
"recordings","9613","light","0","Very dim, through window in door",""
"recordings","9613","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9613","nhm_tape_number","0","627a",""
"recordings","9613","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20151020155317.jpg",""
"recordings","9613","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20151020155345.jpg",""
"recordings","9613","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20151020155404.jpg",""
"recordings","9613","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20151020155423.jpg",""
"recordings","9613","peak_meter_reading","0","-3",""
"recordings","9613","power_supply","0","QED750/ ATN2",""
"recordings","9613","project","0","Natural History Museum Sound Archive",""
"recordings","9613","reference_signal","0","1 kHZ for 10 s",""
"recordings","9613","substrate_cage","0","In black plastic ""cake box"" of earth with lid off.",""
"recordings","9613","tape","0","BASF SP R50LH",""
"recordings","9613","tape_speed","0","38","<raw>"
"recordings","9613","temperature_end","0","24","<raw>"
"recordings","9613","temperature_start","0","24","<raw>"
"recordings","9613","track","0","Full",""
"recordings","9613","verbatim_species","0","Gryllotalpa sp.",""
"recordings","9614","air_movement","0","Nil",""
"recordings","9614","biotic_factors","0","Light/dark regime reversed for previous 24 hours",""
"recordings","9614","cd_id","0","427",""
"recordings","9614","cd_track","0","5",""
"recordings","9614","filter","0","Low Pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9614","gain_control_position","0","95",""
"recordings","9614","light","0","Very dim, through window in door",""
"recordings","9614","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9614","nhm_tape_number","0","627b",""
"recordings","9614","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20151020155317.jpg",""
"recordings","9614","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20151020155345.jpg",""
"recordings","9614","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20151020155404.jpg",""
"recordings","9614","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20151020155423.jpg",""
"recordings","9614","peak_meter_reading","0","-3",""
"recordings","9614","power_supply","0","QED750/ ATN2",""
"recordings","9614","project","0","Natural History Museum Sound Archive",""
"recordings","9614","reference_signal","0","1 kHZ for 10 s",""
"recordings","9614","substrate_cage","0","In black plastic ""cake box"" of earth with lid off.",""
"recordings","9614","tape","0","BASF SP R50LH",""
"recordings","9614","tape_speed","0","19","<raw>"
"recordings","9614","temperature_end","0","24","<raw>"
"recordings","9614","temperature_start","0","24","<raw>"
"recordings","9614","track","0","Full",""
"recordings","9614","verbatim_species","0","Gryllotalpa sp.",""
"recordings","9615","air_movement","0","Nil",""
"recordings","9615","biotic_factors","0","Isolated male , Quiet",""
"recordings","9615","cd_id","0","427",""
"recordings","9615","cd_track","0","6",""
"recordings","9615","filter","0","Low Pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9615","gain_control_position","0","Uher Position Indicator (UPI): 68, Gain Control Position (GCP): 100; UPI: 100, GCP:80",""
"recordings","9615","light","0","75W bench lamp ",""
"recordings","9615","microphone_distance","0","10","<raw>"
"recordings","9615","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9615","nhm_tape_number","0","631a",""
"recordings","9615","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170907103445.jpg",""
"recordings","9615","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170907103507.jpg",""
"recordings","9615","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170907103526.jpg",""
"recordings","9615","peak_meter_reading","0","Uher Position Indicator (UPI): 68, Peak Meter Reading (PMR) :-25; UPI: 100, PMR: -15",""
"recordings","9615","power_supply","0","QED750/ ATN2",""
"recordings","9615","project","0","Natural History Museum Sound Archive",""
"recordings","9615","reference_signal","0","1 kHz for 10 s",""
"recordings","9615","substrate_cage","0","Small recording cage",""
"recordings","9615","tape","0","BASF SPR50LH",""
"recordings","9615","tape_speed","0","38","<raw>"
"recordings","9615","temperature_end","0","27","<raw>"
"recordings","9615","temperature_start","0","31","<raw>"
"recordings","9615","track","0","Full",""
"recordings","9615","verbatim_species","0","Omocestus antigai",""
"recordings","9616","air_movement","0","Nil",""
"recordings","9616","biotic_factors","0","Isolated male, Better",""
"recordings","9616","cd_id","0","427",""
"recordings","9616","cd_track","0","7",""
"recordings","9616","filter","0","Low Pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9616","gain_control_position","0","Uher Position Indicator (UPI): 132, Gain Control Position (GCP): 80, UPI:152 & 169, GCP: 82",""
"recordings","9616","light","0","75W bench lamp ",""
"recordings","9616","microphone_distance","0","20","<raw>"
"recordings","9616","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9616","nhm_tape_number","0","631b",""
"recordings","9616","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170907103445.jpg",""
"recordings","9616","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170907103507.jpg",""
"recordings","9616","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170907103526.jpg",""
"recordings","9616","peak_meter_reading","0","-18",""
"recordings","9616","power_supply","0","QED750/ ATN2",""
"recordings","9616","project","0","Natural History Museum Sound Archive",""
"recordings","9616","reference_signal","0","1 kHz for 10 s",""
"recordings","9616","substrate_cage","0","Small recording cage",""
"recordings","9616","tape","0","BASF SPR50LH",""
"recordings","9616","tape_speed","0","19","<raw>"
"recordings","9616","temperature_end","0","27","<raw>"
"recordings","9616","temperature_start","0","31","<raw>"
"recordings","9616","track","0","Full",""
"recordings","9616","verbatim_species","0","Omocestus antigai",""
"recordings","9617","air_movement","0","Nil",""
"recordings","9617","biotic_factors","0","Male present in cage, some near female, some not, attempted copulation, then isolated again",""
"recordings","9617","cd_id","0","427",""
"recordings","9617","cd_track","0","8",""
"recordings","9617","filter","0","Low Pass, 24 dB per octave, corner frequency 20 kHz",""
"recordings","9617","gain_control_position","0","Uher Position Indicator (UPI): 13, Gain Control Position (GCP): 95, UPI:42, GCP: 82",""
"recordings","9617","humidity_end","0","45","<raw>"
"recordings","9617","humidity_start","0","45","<raw>"
"recordings","9617","light","0","75W bench lamp + fluorescent room lights",""
"recordings","9617","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","9617","nhm_tape_number","0","632a",""
"recordings","9617","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170907103550.jpg",""
"recordings","9617","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170907103612.jpg",""
"recordings","9617","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170907103636.jpg",""
"recordings","9617","peak_meter_reading","0","Uher Position Indicator (UPI): 13, Peak Meter Reading (PMR) :-20 UPI: 42, PMR: -15",""
