"id","scientificName","basisOfRecord","institutionCode","collectionCode","catalogNumber","otherCatalogNumbers","typeStatus","sex","lifeStage","individualCount","recordedBy","eventDate","identifiedBy","dateIdentified","identificationQualifier","associatedSequences","locality","countryCode","decimalLatitude","decimalLongitude","occurrenceRemarks","info_url"
"15308","Tettigonia viridissima","PreservedSpecimen","NHMUK","BMNH(E)","010210772","","","Male","Adult","1","B. C. Townsend","1976-07-26T00:00:00","David R. Ragge","","","","","GB","51.44","-0.54","","https://bio.acousti.ca/node/15308"
"15309","Tettigonia viridissima","PreservedSpecimen","NHMUK","BMNH(E)","010210771","","","Male","adult","1","David R. Ragge","1974-08-24T00:00:00","David R. Ragge","","","","","FR","44.910372","1.140851","","https://bio.acousti.ca/node/15309"
"15311","Tettigonia cantans","PreservedSpecimen","NHMUK","BMNH(E)","010211124","","","Male","Adult","1","David R. Ragge","1973-08-14T00:00:00","David R. Ragge","","","","","","47.59","12.24","","https://bio.acousti.ca/node/15311"
"15312","Tettigonia cantans","LivingSpecimen","BioAcoustica","Ragge","2","","","Male","Adult","","David R. Ragge","1973-08-12T00:00:00","","","","","","","47.59","12.24","","https://bio.acousti.ca/node/15312"
"15313","Tettigonia cantans","PreservedSpecimen","NHMUK","BMNH(E)","010211123","","","Male","Adult","","David R. Ragge","1973-08-10T00:00:00","David R. Ragge","","","","","","47.59","12.24","","https://bio.acousti.ca/node/15313"
"15314","Steropleurus stali","PreservedSpecimen","NHMUK","BMNH(E)","010210774","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15314"
"15315","Steropleurus stali","PreservedSpecimen","NHMUK","BMNH(E)","010210773","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15315"
"15317","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210787","","","Male","Adult","1","W. J. Reynolds","1978-09-28T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15317"
"15319","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210778","","","Male","Adult","1","W. J. Reynolds","1978-09-13T00:00:00","W. J. Reynolds","","","","","AD","42.44","1.46","","https://bio.acousti.ca/node/15319"
"15320","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210777","","","Male","Adult","1","W. J. Reynolds","1978-09-13T00:00:00","W. J. Reynolds","","","","","AD","42.44","1.46","","https://bio.acousti.ca/node/15320"
"15321","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210788","","","Male","Adult","1","W. J. Reynolds","1978-09-12T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15321"
"15322","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210784","","","Male","Adult","1","W. J. Reynolds","1978-09-12T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15322"
"15323","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210783","","","Male","Adult","1","W. J. Reynolds","1978-09-11T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15323"
"15324","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210786","","","Male","Adult","1","W. J. Reynolds","1978-09-11T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15324"
"15325","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210785","","","Male","Adult","1","W. J. Reynolds","1978-09-11T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15325"
"15327","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210780","","","Male","Adult","1","W. J. Reynolds","1978-09-09T00:00:00","W. J. Reynolds","","","","","ES","42.02","1.47","","https://bio.acousti.ca/node/15327"
"15328","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210779","","","Male","Adult","1","W. J. Reynolds","1978-09-09T00:00:00","W. J. Reynolds","","","","","ES","42.02","1.47","","https://bio.acousti.ca/node/15328"
"15330","Tylopsis lilifolia","PreservedSpecimen","NHMUK","BMNH(E)","010210768","","","Male","Adult","1","David R. Ragge; R. G. M. Ragge","1988-09-25T00:00:00","David R. Ragge","","","","","IT","42.72","12.11","","https://bio.acousti.ca/node/15330"
"15331","Vetralla quadrata","PreservedSpecimen","NHMUK","BMNH(E)","010210761","","","","","","","","Judith A. Marshall","","","","","","","","","https://bio.acousti.ca/node/15331"
"15332","Vetralla quadrata","PreservedSpecimen","NHMUK","BMNH(E)","010210760","","","","","","","","Judith A. Marshall","","","","","","","","","https://bio.acousti.ca/node/15332"
"15334","Tylopsis lilifolia","PreservedSpecimen","NHMUK","BMNH(E)","010210767","","","Male","Adult","1","W. J. Reynolds","1990-07-23T00:00:00","W. J. Reynolds","","","","","FR","42.1","8.75","","https://bio.acousti.ca/node/15334"
"15336","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210776","","","Male","Adult","1","W. J. Reynolds","1978-09-01T00:00:00","W. J. Reynolds","","","","","ES","42.59","0.34","","https://bio.acousti.ca/node/15336"
"15337","Steropleurus catalaunicus","PreservedSpecimen","NHMUK","BMNH(E)","010210775","","","Male","Adult","1","W. J. Reynolds","1978-09-01T00:00:00","W. J. Reynolds","","","","","","","","","https://bio.acousti.ca/node/15337"
"15338","Ruspolia persimilis","PreservedSpecimen","NHMUK","BMNH(E)","010210790","","","Male","Adult","1","Tim Mallett; Douglas Roy","1980-07-01T00:00:00","Judith A. Marshall","1981-01-01T00:00:00","","","","","2.26","38","","https://bio.acousti.ca/node/15338"
"15339","Ruspolia persimilis","PreservedSpecimen","NHMUK","BMNH(E)","010210789","","","Male","Adult","1","Tim Mallett; Douglas Roy","1980-07-01T00:00:00","Judith A. Marshall","1981-01-01T00:00:00","","","","","2.26","38","","https://bio.acousti.ca/node/15339"
"15340","Ruspolia paraplesia","PreservedSpecimen","NHMUK","BMNH(E)","010210792","","","Male","Adult","1","Tim Mallett; Douglas Roy","1980-07-01T00:00:00","Judith A. Marshall","","","","","","2.26","38","","https://bio.acousti.ca/node/15340"
"15341","Ruspolia differens","PreservedSpecimen","NHMUK","BMNH(E)","010210793","","","Male","Adult","1","Tim Mallett; Douglas Roy","1980-07-01T00:00:00","Judith A. Marshall","","","","","","2.26","38","","https://bio.acousti.ca/node/15341"
"15342","Ruspolia differens","PreservedSpecimen","NHMUK","BMNH(E)","010210794","","","Male","Adult","1","Tim Mallett; Douglas Roy","1980-07-01T00:00:00","Judith A. Marshall","","","","","","2.26","38","","https://bio.acousti.ca/node/15342"
"15344","Rhacocleis neglecta","PreservedSpecimen","NHMUK","BMNH(E)","010210791","","","Male","adult","1","David R. Ragge","1988-09-20T00:00:00","W. J. Reynolds","","","","","IT","39.16","16.49","","https://bio.acousti.ca/node/15344"
"15345","Platycleis albopunctata","PreservedSpecimen","NHMUK","BMNH(E)","010210817","","","Male","Adult","1","W. J. Reynolds","1978-09-01T00:00:00","W. J. Reynolds","","","","","ES","42.59","0.34","","https://bio.acousti.ca/node/15345"
"15346","Platycleis albopunctata","PreservedSpecimen","NHMUK","BMNH(E)","010210816","","","Male","Adult","1","W. J. Reynolds","1978-09-11T00:00:00","W. J. Reynolds","","","","","ES","42.33","1.52","","https://bio.acousti.ca/node/15346"
"15347","Pholidoptera griseoaptera","PreservedSpecimen","NHMUK","BMNH(E)","010210781","","","Male","Adult","1","David R. Ragge","1973-08-12T00:00:00","David R. Ragge","","","","","","47.59","12.24","","https://bio.acousti.ca/node/15347"
"15348","Pholidoptera aptera","PreservedSpecimen","NHMUK","BMNH(E)","010210861","","","Male","Adult","1","David R. Ragge","1978-08-12T00:00:00","David R. Ragge","","","","","","47.59","12.24","","https://bio.acousti.ca/node/15348"
"15381","","PreservedSpecimen","NHMUK","BMNH(E)","010210827","","","","","","","","","","","","","AT","47.93","16.84","","https://bio.acousti.ca/node/15381"
"15382","","PreservedSpecimen","NHMUK","BMNH(E)","010210828","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15382"
"15383","","PreservedSpecimen","NHMUK","BMNH(E)","010210829","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15383"
"15384","","PreservedSpecimen","NHMUK","BMNH(E)","010210830","","neotype","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15384"
"15385","","PreservedSpecimen","NHMUK","BMNH(E)","010210831","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15385"
"15386","","PreservedSpecimen","NHMUK","BMNH(E)","010210832","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15386"
"15387","","PreservedSpecimen","NHMUK","BMNH(E)","010210833","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15387"
"15388","","PreservedSpecimen","NHMUK","BMNH(E)","010210834","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15388"
"15389","","PreservedSpecimen","NHMUK","BMNH(E)","010210835","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15389"
"15390","","PreservedSpecimen","NHMUK","BMNH(E)","010210836","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15390"
"15391","","PreservedSpecimen","NHMUK","BMNH(E)","010210837","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15391"
"15392","","PreservedSpecimen","NHMUK","BMNH(E)","010210840","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15392"
"15393","","PreservedSpecimen","NHMUK","BMNH(E)","010210841","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15393"
"15394","","PreservedSpecimen","NHMUK","BMNH(E)","010210842","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15394"
"15395","","PreservedSpecimen","NHMUK","BMNH(E)","010210843","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15395"
"15396","","PreservedSpecimen","NHMUK","BMNH(E)","010210846","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15396"
"15397","","PreservedSpecimen","NHMUK","BMNH(E)","010210847","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15397"
"15398","","PreservedSpecimen","NHMUK","BMNH(E)","010210852","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15398"
"15399","","PreservedSpecimen","NHMUK","BMNH(E)","010210853","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15399"
"15400","","PreservedSpecimen","NHMUK","BMNH(E)","010210859","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15400"
"15401","","PreservedSpecimen","NHMUK","BMNH(E)","010210860","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15401"
"15402","","PreservedSpecimen","NHMUK","BMNH(E)","010210863","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15402"
"15403","","PreservedSpecimen","NHMUK","BMNH(E)","010210864","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15403"
"15404","","PreservedSpecimen","NHMUK","BMNH(E)","010210865","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15404"
"15405","","PreservedSpecimen","NHMUK","BMNH(E)","010210867","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15405"
"15406","","PreservedSpecimen","NHMUK","BMNH(E)","010210866","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15406"
"15407","","PreservedSpecimen","NHMUK","BMNH(E)","010210868","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15407"
"15408","","PreservedSpecimen","NHMUK","BMNH(E)","010210869","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15408"
"15409","","PreservedSpecimen","NHMUK","BMNH(E)","010210870","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15409"
"15410","","PreservedSpecimen","NHMUK","BMNH(E)","010210871","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15410"
"15411","","PreservedSpecimen","NHMUK","BMNH(E)","010210872","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15411"
"15412","","PreservedSpecimen","NHMUK","BMNH(E)","010210873","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15412"
"15413","","PreservedSpecimen","NHMUK","BMNH(E)","010210874","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15413"
"15414","","PreservedSpecimen","NHMUK","BMNH(E)","010210875","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15414"
"15415","","PreservedSpecimen","NHMUK","BMNH(E)","010210876","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15415"
"15416","","PreservedSpecimen","NHMUK","BMNH(E)","010210877","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15416"
"15417","","PreservedSpecimen","NHMUK","BMNH(E)","010210878","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15417"
"15418","","PreservedSpecimen","NHMUK","BMNH(E)","010210879","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15418"
"15419","","PreservedSpecimen","NHMUK","BMNH(E)","010210880","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15419"
"15420","","PreservedSpecimen","NHMUK","BMNH(E)","010210884","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15420"
"15421","","PreservedSpecimen","NHMUK","BMNH(E)","010210885","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15421"
"15422","","PreservedSpecimen","NHMUK","BMNH(E)","010210886","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15422"
"15423","","PreservedSpecimen","NHMUK","BMNH(E)","010210887","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15423"
"15424","","PreservedSpecimen","NHMUK","BMNH(E)","010210888","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15424"
"15425","","PreservedSpecimen","NHMUK","BMNH(E)","010210889","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15425"
"15426","","PreservedSpecimen","NHMUK","BMNH(E)","010210890","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15426"
"15427","","PreservedSpecimen","NHMUK","BMNH(E)","010210891","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15427"
"15428","","PreservedSpecimen","NHMUK","BMNH(E)","010210892","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15428"
"15429","","PreservedSpecimen","NHMUK","BMNH(E)","010210893","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15429"
"15430","","PreservedSpecimen","NHMUK","BMNH(E)","010210894","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15430"
"15431","","PreservedSpecimen","NHMUK","BMNH(E)","010210895","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15431"
"15432","","PreservedSpecimen","NHMUK","BMNH(E)","010210896","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15432"
"15433","","PreservedSpecimen","NHMUK","BMNH(E)","010210899","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15433"
"15434","","PreservedSpecimen","NHMUK","BMNH(E)","010210900","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15434"
"15435","","PreservedSpecimen","NHMUK","BMNH(E)","010210903","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15435"
"15436","","PreservedSpecimen","NHMUK","BMNH(E)","010210904","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15436"
"15437","","PreservedSpecimen","NHMUK","BMNH(E)","010210905","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15437"
"15438","","PreservedSpecimen","NHMUK","BMNH(E)","010210906","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15438"
"15439","","PreservedSpecimen","NHMUK","BMNH(E)","010210907","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15439"
"15440","","PreservedSpecimen","NHMUK","BMNH(E)","010210908","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15440"
"15441","","PreservedSpecimen","NHMUK","BMNH(E)","010210910","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15441"
"15442","","PreservedSpecimen","NHMUK","BMNH(E)","010210911","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15442"
